user_id,item_id,score,user_id_pair,pos,fake
5214,5590,0,[1999],[1.0],1
4640,14534,1,[895],[-1.0],1
5160,7768,1,[44],[-1.0],1
5485,8328,1,[1886],[-1.0],1
4740,1005,1,[435],[-1.0],1
2183,5530,1,[4310],[-1.0],0
5932,7275,1,[369],[1.0],1
1035,1517,1,[4835],[1.0],0
4507,14889,1,[956],[-1.0],1
4539,8817,0,[655],[-1.0],1
1244,9094,0,[5021],[-1.0],0
441,15062,1,[4683],[1.0],0
2297,7182,1,[5523],[1.0],0
4725,4149,1,[94],[-1.0],1
65,14752,1,[4336],[1.0],0
4568,961,1,[39],[1.0],1
5585,12076,1,[2994],[-1.0],1
5030,158,1,[502],[-1.0],1
4347,7479,1,[1054],[-1.0],1
5029,14788,0,[121],[-1.0],1
597,5435,1,[4952],[1.0],0
4216,16531,0,[91],[1.0],1
5185,473,1,[79],[-1.0],1
4833,1938,1,[118],[-1.0],1
123,3913,1,[4396],[-1.0],0
4340,5105,1,[116],[-1.0],1
61,3317,1,[4192],[-1.0],0
5577,11736,1,[831],[1.0],1
889,14617,1,[5395],[1.0],0
52,1934,0,[4947],[1.0],0
2280,5698,0,[4559],[1.0],0
4490,13645,0,[16],[-1.0],1
433,4410,1,[4562],[1.0],0
231,4029,1,[5316],[1.0],0
2226,12132,1,[5072],[-1.0],0
15,2228,1,[5462],[1.0],0
2686,8617,1,[4883],[1.0],0
900,12385,1,[4545],[-1.0],0
2603,5722,0,[5560],[1.0],0
469,2977,0,[4627],[1.0],0
4408,15779,1,[77],[1.0],1
622,5518,0,[5128],[-1.0],0
727,5521,1,[5311],[1.0],0
871,599,1,[4267],[1.0],0
4847,9854,1,[1884],[-1.0],1
5126,7205,0,[2439],[-1.0],1
5599,5113,1,[1132],[1.0],1
2206,12177,0,[5286],[1.0],0
435,1527,1,[4740],[1.0],0
4936,12634,1,[2769],[1.0],1
984,12043,1,[5078],[1.0],0
2099,15124,1,[4273],[-1.0],0
5,9861,1,[5355],[1.0],0
4913,10046,1,[644],[1.0],1
5186,12081,1,[172],[-1.0],1
4233,5377,0,[194],[-1.0],1
6209,8138,1,[1431],[-1.0],1
76,13829,0,[4416],[1.0],0
5214,7916,0,[1999],[1.0],1
4385,8593,0,[1043],[1.0],1
66,2791,1,[4384],[1.0],0
1333,14960,0,[5261],[-1.0],0
5906,6873,1,[666],[-1.0],1
4668,15244,1,[463],[-1.0],1
4718,17186,0,[1514],[-1.0],1
4510,6902,1,[139],[-1.0],1
477,14738,0,[4907],[1.0],0
1336,15201,0,[4859],[-1.0],0
4301,2123,0,[467],[-1.0],1
4132,210,1,[593],[-1.0],1
4337,12582,1,[133],[-1.0],1
73,12335,1,[4365],[1.0],0
4989,1983,0,[658],[-1.0],1
2032,16190,0,[4802],[1.0],0
5878,2815,0,[1349],[1.0],1
665,4391,0,[4961],[1.0],0
1183,2998,1,[6048],[1.0],0
1848,16560,0,[4262],[1.0],0
511,6972,1,[4331],[1.0],0
5387,7410,0,[2308],[1.0],1
95,1710,1,[4540],[1.0],0
3077,7369,0,[6216],[-1.0],0
124,13025,0,[4377],[1.0],0
4366,3007,1,[497],[-1.0],1
4997,12171,1,[822],[1.0],1
4325,7917,1,[445],[1.0],1
4285,2067,1,[89],[-1.0],1
89,16533,1,[4285],[1.0],0
4147,3911,0,[50],[1.0],1
515,8679,0,[4754],[-1.0],0
4147,4448,0,[50],[1.0],1
5493,10879,0,[2660],[1.0],1
464,14276,1,[4193],[1.0],0
865,5717,1,[4866],[1.0],0
4825,14779,0,[4000],[1.0],1
5337,12130,0,[3048],[-1.0],1
4150,11429,1,[492],[-1.0],1
6197,6198,1,[2190],[1.0],1
4198,3931,1,[440],[-1.0],1
119,12330,1,[4857],[1.0],0
6144,15184,0,[1156],[-1.0],1
4725,2120,1,[94],[-1.0],1
5659,6744,1,[650],[-1.0],1
5248,2134,1,[641],[1.0],1
116,4564,0,[4340],[1.0],0
4299,8346,1,[132],[-1.0],1
4320,14112,1,[75],[-1.0],1
4315,613,1,[6],[-1.0],1
5264,5296,1,[1531],[1.0],1
2459,10048,1,[5428],[-1.0],0
2208,11897,1,[5221],[1.0],0
1194,8306,1,[5886],[-1.0],0
4196,8535,1,[799],[-1.0],1
135,1429,1,[4235],[1.0],0
4645,6971,1,[685],[-1.0],1
4771,10980,0,[1023],[-1.0],1
431,14808,0,[4460],[-1.0],0
5130,10095,1,[2299],[-1.0],1
4650,14411,0,[548],[-1.0],1
4130,7714,1,[782],[-1.0],1
2825,6470,1,[5336],[1.0],0
6210,7436,0,[547],[-1.0],1
2956,11544,1,[6382],[1.0],0
5807,278,0,[556],[-1.0],1
105,2485,0,[4453],[1.0],0
4573,12935,0,[833],[-1.0],1
100,8360,1,[4420],[1.0],0
106,8350,0,[4148],[-1.0],0
79,4875,1,[5185],[1.0],0
139,10454,1,[4510],[1.0],0
80,11425,1,[4289],[-1.0],0
38,2019,1,[4224],[1.0],0
5164,8363,0,[1354],[1.0],1
5341,5616,1,[533],[1.0],1
542,5608,0,[4704],[-1.0],0
5086,14516,1,[918],[1.0],1
94,15721,0,[4725],[1.0],0
4183,114,0,[498],[-1.0],1
5293,8623,1,[642],[-1.0],1
611,5744,0,[4491],[-1.0],0
1239,9089,1,[5813],[1.0],0
2507,5595,1,[4681],[1.0],0
1021,14542,1,[4434],[1.0],0
66,5243,1,[4384],[1.0],0
70,8810,1,[4592],[1.0],0
5053,2242,1,[195],[-1.0],1
5186,10094,1,[172],[-1.0],1
4693,3693,0,[1572],[-1.0],1
3184,7929,1,[5510],[1.0],0
5394,11967,0,[2786],[-1.0],1
50,7081,0,[4147],[-1.0],0
5117,15139,1,[3625],[-1.0],1
2392,5689,1,[5467],[1.0],0
4341,6083,0,[2803],[1.0],1
4886,15955,1,[131],[-1.0],1
4671,15111,1,[1155],[-1.0],1
101,1993,0,[4419],[1.0],0
800,1332,0,[6246],[-1.0],0
452,2073,0,[4305],[-1.0],0
4445,9916,1,[37],[-1.0],1
5043,13511,1,[430],[-1.0],1
2846,12795,0,[4701],[-1.0],0
429,1995,1,[4715],[1.0],0
4424,6986,0,[10],[-1.0],1
5166,9338,1,[160],[-1.0],1
4827,11975,0,[2407],[1.0],1
68,9319,0,[4528],[1.0],0
4536,2870,0,[1587],[1.0],1
576,1949,0,[5071],[1.0],0
5215,5763,1,[2198],[-1.0],1
2303,12152,1,[5652],[1.0],0
5330,15697,1,[1039],[-1.0],1
4866,8394,1,[865],[-1.0],1
2032,16200,1,[4802],[1.0],0
4454,16401,0,[93],[-1.0],1
199,239,0,[4738],[1.0],0
5277,17561,1,[810],[1.0],1
4387,2459,1,[472],[-1.0],1
5182,7921,0,[2681],[1.0],1
2706,10918,0,[6505],[1.0],0
4829,210,0,[700],[1.0],1
1035,5583,1,[4835],[1.0],0
492,4372,1,[4150],[1.0],0
6520,16534,0,[820],[1.0],1
4137,12338,1,[55],[-1.0],1
3020,14946,0,[6219],[-1.0],0
5236,6078,1,[600],[-1.0],1
490,7523,1,[4504],[1.0],0
1694,14958,0,[4421],[-1.0],0
4341,5943,0,[2803],[1.0],1
139,1914,1,[4510],[1.0],0
4678,8251,1,[109],[1.0],1
57,434,1,[4930],[1.0],0
5878,7372,0,[1349],[1.0],1
78,15921,1,[4160],[-1.0],0
69,4034,1,[4178],[1.0],0
70,7968,1,[4592],[1.0],0
2654,8780,0,[4477],[-1.0],0
100,12414,1,[4420],[1.0],0
1083,2174,0,[6554],[-1.0],0
4560,3637,1,[453],[-1.0],1
72,15310,0,[4563],[1.0],0
4935,16487,1,[134],[-1.0],1
616,5563,0,[4556],[1.0],0
4218,368,0,[108],[1.0],1
6480,10272,0,[3499],[-1.0],1
1376,14461,1,[5426],[-1.0],0
5602,14571,1,[1131],[-1.0],1
4930,7831,1,[57],[-1.0],1
742,5724,1,[4144],[1.0],0
425,3918,0,[4260],[1.0],0
5168,15657,0,[3062],[-1.0],1
4367,7531,1,[138],[1.0],1
55,3975,1,[4137],[1.0],0
1579,2894,0,[4230],[1.0],0
4866,12988,1,[865],[-1.0],1
6304,10231,1,[2154],[1.0],1
600,254,0,[5236],[1.0],0
4683,14864,1,[441],[-1.0],1
5773,14390,0,[3003],[1.0],1
4180,4017,1,[111],[-1.0],1
1,7364,1,[4659],[1.0],0
4725,9125,0,[94],[-1.0],1
2311,12311,0,[4792],[1.0],0
5935,5549,1,[368],[-1.0],1
4828,5641,0,[1337],[1.0],1
4369,1703,1,[104],[-1.0],1
671,10156,0,[4278],[1.0],0
4518,15678,1,[458],[-1.0],1
2300,13027,1,[5526],[1.0],0
4857,8921,1,[119],[-1.0],1
476,4999,1,[4482],[1.0],0
1119,5516,0,[4741],[1.0],0
2992,12157,1,[5855],[1.0],0
4493,9199,1,[222],[1.0],1
447,5176,1,[4350],[1.0],0
447,4195,0,[4350],[1.0],0
2004,5531,1,[6220],[1.0],0
474,14064,1,[4157],[-1.0],0
703,5529,0,[5782],[1.0],0
5325,816,1,[914],[-1.0],1
5338,7451,1,[2216],[-1.0],1
2697,11793,1,[4401],[1.0],0
4217,12075,0,[718],[-1.0],1
67,14750,1,[4222],[1.0],0
5030,980,1,[502],[-1.0],1
4747,6528,1,[2631],[-1.0],1
6100,10929,0,[1224],[1.0],1
6,10317,1,[4315],[1.0],0
4159,12312,1,[475],[-1.0],1
3182,12963,1,[4973],[-1.0],0
47,7761,1,[4696],[1.0],0
291,16722,1,[4459],[-1.0],0
4333,6975,1,[2822],[1.0],1
2261,5603,0,[6080],[1.0],0
4557,8276,1,[3],[-1.0],1
851,7359,1,[4574],[-1.0],0
603,5646,0,[4506],[1.0],0
432,10254,1,[4433],[-1.0],0
226,7,1,[4288],[1.0],0
683,10189,1,[4854],[1.0],0
5244,4379,1,[155],[1.0],1
4640,17482,0,[895],[-1.0],1
4717,5006,1,[466],[1.0],1
4383,14751,1,[103],[-1.0],1
6251,14613,0,[3963],[-1.0],1
2445,14426,0,[6540],[-1.0],0
135,15722,1,[4235],[1.0],0
657,2435,0,[5251],[-1.0],0
4275,5682,1,[2192],[1.0],1
467,3941,0,[4301],[1.0],0
4195,11422,1,[114],[-1.0],1
4377,445,1,[124],[-1.0],1
587,5608,1,[5638],[-1.0],0
4290,7435,1,[866],[-1.0],1
109,13467,1,[4678],[-1.0],0
453,14334,1,[4560],[1.0],0
6383,13013,1,[3839],[-1.0],1
1197,2470,1,[5601],[1.0],0
470,14369,1,[4293],[1.0],0
1006,6506,1,[5205],[1.0],0
473,11442,1,[4201],[1.0],0
4210,5653,1,[694],[-1.0],1
4551,5943,1,[2218],[-1.0],1
624,6636,0,[4895],[1.0],0
490,15326,0,[4504],[1.0],0
4947,10155,0,[52],[-1.0],1
4694,16547,0,[451],[-1.0],1
133,11517,1,[4337],[1.0],0
1131,8285,1,[5602],[1.0],0
4697,12922,1,[2841],[-1.0],1
4346,11309,1,[586],[-1.0],1
2813,13317,0,[4496],[-1.0],0
4696,3931,1,[47],[-1.0],1
4720,1402,1,[2],[1.0],1
4254,1156,1,[930],[1.0],1
116,34,0,[4340],[1.0],0
437,14908,1,[4135],[1.0],0
6341,5035,1,[771],[-1.0],1
515,14613,0,[4754],[-1.0],0
85,4631,1,[4206],[-1.0],0
119,7487,1,[4857],[1.0],0
3816,13155,1,[6619],[-1.0],0
4375,1717,1,[436],[-1.0],1
880,12324,1,[5345],[-1.0],0
650,8499,1,[5659],[1.0],0
48,9169,0,[4149],[1.0],0
2480,12010,0,[5620],[-1.0],0
438,2522,0,[4330],[1.0],0
5526,7507,1,[2300],[-1.0],1
4561,13215,0,[754],[-1.0],1
88,6341,1,[4326],[1.0],0
4287,10120,0,[9],[-1.0],1
512,14592,0,[4214],[1.0],0
6271,15363,1,[3704],[-1.0],1
5922,5498,1,[1013],[-1.0],1
4754,7782,1,[515],[1.0],1
4820,13097,0,[2790],[1.0],1
5237,12133,0,[1992],[1.0],1
4565,2908,0,[294],[-1.0],1
92,8858,1,[4451],[1.0],0
5730,12080,1,[2462],[-1.0],1
5542,13027,0,[2025],[1.0],1
4718,8572,1,[1514],[-1.0],1
1023,17515,1,[4771],[1.0],0
2491,5510,1,[6089],[1.0],0
79,14211,0,[5185],[1.0],0
4325,15790,1,[445],[1.0],1
96,2042,1,[4772],[1.0],0
5906,6489,1,[666],[-1.0],1
1053,13412,0,[4695],[-1.0],0
4986,10381,1,[2368],[-1.0],1
5319,15217,0,[4125],[-1.0],1
1428,14170,1,[4734],[-1.0],0
4615,7643,0,[509],[-1.0],1
6389,5525,1,[2515],[-1.0],1
4180,7896,1,[111],[-1.0],1
4384,13159,1,[66],[-1.0],1
50,8488,1,[4147],[-1.0],0
4702,5683,1,[110],[-1.0],1
4331,9886,1,[511],[-1.0],1
577,1999,1,[5874],[-1.0],0
4503,15777,0,[424],[-1.0],1
1935,3544,0,[5952],[-1.0],0
2942,7861,1,[6087],[-1.0],0
452,8433,0,[4305],[-1.0],0
1135,14983,1,[5324],[1.0],0
4696,15008,1,[47],[-1.0],1
2207,11963,1,[5199],[1.0],0
470,14746,0,[4293],[1.0],0
4933,8786,0,[610],[-1.0],1
4935,16460,0,[134],[-1.0],1
4394,10768,1,[457],[-1.0],1
1049,11299,0,[4403],[1.0],0
481,271,0,[4139],[1.0],0
1328,13041,0,[4925],[-1.0],0
4966,9091,1,[1111],[1.0],1
461,14836,1,[4778],[1.0],0
983,7392,1,[4471],[-1.0],0
4570,2952,1,[448],[1.0],1
4510,1974,1,[139],[-1.0],1
88,7939,1,[4326],[1.0],0
112,2471,0,[4807],[-1.0],0
479,8808,1,[4905],[-1.0],0
4804,16468,1,[192],[-1.0],1
4352,7545,1,[426],[1.0],1
4610,14456,1,[46],[-1.0],1
2284,13065,1,[4969],[-1.0],0
4788,11739,1,[514],[-1.0],1
489,15153,1,[4632],[1.0],0
4656,5946,0,[2174],[-1.0],1
5416,5681,0,[2400],[-1.0],1
309,16908,0,[5785],[1.0],0
627,6674,0,[6177],[1.0],0
6377,1240,1,[1063],[-1.0],1
61,14377,1,[4192],[-1.0],0
4130,8655,0,[782],[-1.0],1
441,2057,1,[4683],[1.0],0
1050,11012,0,[4164],[1.0],0
4330,13810,0,[438],[-1.0],1
4690,369,1,[554],[-1.0],1
4212,3098,1,[471],[-1.0],1
495,2014,1,[4229],[1.0],0
4282,5438,1,[584],[1.0],1
433,4719,1,[4562],[1.0],0
610,8644,0,[4933],[1.0],0
303,10269,1,[4819],[1.0],0
98,16465,0,[4221],[1.0],0
95,1922,1,[4540],[1.0],0
1853,3775,1,[5648],[1.0],0
4813,6046,1,[541],[-1.0],1
5257,6706,1,[165],[-1.0],1
208,14647,0,[4174],[1.0],0
6443,11975,0,[2326],[-1.0],1
73,1942,1,[4365],[1.0],0
2464,7385,1,[6056],[1.0],0
1039,7921,1,[5330],[1.0],0
4338,5865,1,[126],[-1.0],1
4778,8256,1,[461],[-1.0],1
688,11987,1,[4373],[1.0],0
208,6145,1,[4174],[1.0],0
5237,11978,1,[1992],[1.0],1
3201,9318,1,[5801],[-1.0],0
199,11312,1,[4738],[1.0],0
100,5985,0,[4420],[1.0],0
4439,12505,1,[507],[-1.0],1
1043,7771,1,[4385],[-1.0],0
2975,15118,1,[5073],[-1.0],0
5259,3009,1,[1544],[1.0],1
2055,15321,0,[5265],[1.0],0
465,16500,1,[4358],[1.0],0
4385,15186,1,[1043],[1.0],1
4567,13834,1,[460],[-1.0],1
304,12909,1,[5232],[1.0],0
1419,15751,0,[6126],[1.0],0
4242,1940,1,[153],[-1.0],1
69,14793,1,[4178],[1.0],0
5392,6467,0,[2147],[-1.0],1
137,14506,0,[4508],[1.0],0
4415,5663,0,[854],[1.0],1
6419,14966,0,[2039],[1.0],1
730,5586,1,[4670],[-1.0],0
59,3952,1,[4348],[1.0],0
598,211,0,[4817],[-1.0],0
4352,483,0,[426],[1.0],1
680,12803,0,[5242],[1.0],0
482,3720,1,[4686],[1.0],0
6327,13595,0,[1438],[-1.0],1
929,15729,1,[4789],[1.0],0
4201,13787,0,[473],[-1.0],1
4419,16407,1,[101],[-1.0],1
4299,2464,0,[132],[-1.0],1
2075,15882,1,[4993],[1.0],0
4420,4946,1,[100],[-1.0],1
450,10703,1,[4826],[1.0],0
4335,13944,0,[83],[-1.0],1
473,13860,1,[4201],[1.0],0
1925,13012,1,[4537],[1.0],0
4560,1132,1,[453],[-1.0],1
4508,11478,1,[137],[-1.0],1
4854,9872,0,[683],[-1.0],1
2960,12124,1,[4870],[-1.0],0
470,6503,1,[4293],[1.0],0
4263,1952,1,[499],[-1.0],1
486,6177,0,[4576],[1.0],0
502,4,1,[5030],[1.0],0
889,5913,0,[5395],[1.0],0
4422,7904,0,[834],[-1.0],1
676,13125,1,[4452],[1.0],0
38,140,0,[4224],[1.0],0
4856,14357,1,[168],[1.0],1
1053,2723,0,[4695],[-1.0],0
275,7661,1,[4757],[1.0],0
4355,15516,1,[63],[-1.0],1
6241,13939,1,[996],[-1.0],1
1323,8109,1,[5811],[1.0],0
4721,5002,1,[11],[-1.0],1
4707,12325,1,[520],[1.0],1
4183,16564,1,[498],[-1.0],1
6574,13419,0,[1973],[1.0],1
2696,12328,1,[5007],[1.0],0
4375,4435,1,[436],[-1.0],1
1855,11420,0,[5916],[1.0],0
4496,13134,0,[2813],[1.0],1
180,177,1,[4272],[1.0],0
1807,3130,1,[6481],[-1.0],0
1039,15644,0,[5330],[1.0],0
5309,14815,1,[2003],[1.0],1
4194,13956,0,[456],[1.0],1
4221,8244,0,[98],[-1.0],1
2695,5926,1,[4167],[1.0],0
176,2022,0,[5645],[1.0],0
126,8416,0,[4338],[1.0],0
5169,6119,1,[1889],[-1.0],1
2370,6098,0,[5328],[1.0],0
40,8497,1,[5419],[1.0],0
1368,12319,0,[5083],[1.0],0
82,15166,1,[4344],[1.0],0
5610,15089,0,[1990],[1.0],1
4193,15779,1,[464],[-1.0],1
866,9152,1,[4290],[1.0],0
4480,8288,0,[1022],[-1.0],1
490,8250,1,[4504],[1.0],0
2687,12951,1,[5971],[1.0],0
5251,7640,1,[657],[1.0],1
3128,7916,1,[4138],[1.0],0
4582,2153,1,[462],[-1.0],1
5446,12598,1,[2820],[-1.0],1
137,16089,1,[4508],[1.0],0
5316,4066,0,[231],[-1.0],1
4222,2463,1,[67],[-1.0],1
4964,8562,1,[643],[-1.0],1
4582,14715,1,[462],[-1.0],1
865,1354,0,[4866],[1.0],0
4475,2147,0,[147],[-1.0],1
5362,10226,1,[1116],[-1.0],1
77,13597,1,[4408],[-1.0],0
4330,8095,1,[438],[-1.0],1
692,5930,1,[5875],[-1.0],0
1235,1534,0,[5562],[-1.0],0
114,14024,0,[4195],[1.0],0
4899,12110,0,[674],[1.0],1
5435,7397,1,[2094],[-1.0],1
4515,4535,0,[454],[1.0],1
5169,7790,1,[1889],[-1.0],1
4194,3233,1,[456],[1.0],1
5771,1142,1,[1081],[1.0],1
1074,10375,1,[4585],[-1.0],0
42,11460,1,[4626],[1.0],0
3583,14770,0,[5739],[1.0],0
4936,6974,1,[2769],[1.0],1
4336,2459,0,[65],[-1.0],1
84,17354,0,[4327],[-1.0],0
4130,12906,1,[782],[-1.0],1
4516,8814,1,[613],[1.0],1
4682,11905,1,[2277],[-1.0],1
191,8660,0,[5145],[1.0],0
4902,8789,1,[899],[1.0],1
4683,7948,0,[441],[-1.0],1
2002,15467,1,[5809],[1.0],0
1048,12859,1,[4543],[-1.0],0
4947,5754,1,[52],[-1.0],1
4816,2868,0,[293],[-1.0],1
1388,13905,1,[6105],[1.0],0
178,4163,1,[5104],[1.0],0
79,4018,0,[5185],[1.0],0
664,2026,1,[5020],[-1.0],0
5308,16542,1,[875],[-1.0],1
1352,8134,0,[5102],[1.0],0
172,7640,1,[5186],[1.0],0
823,352,0,[6450],[-1.0],0
855,12960,1,[4643],[-1.0],0
3569,16461,0,[6330],[-1.0],0
2821,7167,1,[5439],[1.0],0
4330,13993,0,[438],[-1.0],1
105,2519,1,[4453],[1.0],0
5304,51,0,[287],[-1.0],1
1322,5616,0,[4998],[1.0],0
6474,13099,1,[3831],[-1.0],1
3492,10327,0,[5673],[1.0],0
85,16389,1,[4206],[-1.0],0
5814,5655,1,[2259],[-1.0],1
4016,15040,1,[5377],[1.0],0
1043,10033,1,[4385],[-1.0],0
131,14792,1,[4886],[1.0],0
786,9270,1,[5484],[-1.0],0
5352,5718,1,[529],[1.0],1
2226,12143,0,[5072],[-1.0],0
2107,7835,0,[5745],[-1.0],0
102,9733,1,[4298],[-1.0],0
1023,8270,1,[4771],[1.0],0
448,9226,1,[4570],[-1.0],0
89,15827,0,[4285],[1.0],0
4563,1984,1,[72],[-1.0],1
18,47,0,[5986],[-1.0],0
4696,5070,1,[47],[-1.0],1
4657,9245,1,[2098],[-1.0],1
4385,7800,0,[1043],[1.0],1
4314,16674,0,[149],[-1.0],1
104,542,0,[4369],[1.0],0
1920,14130,1,[5343],[-1.0],0
4489,15110,1,[1025],[-1.0],1
108,5825,1,[4218],[-1.0],0
4269,3073,1,[218],[1.0],1
4453,7033,0,[105],[-1.0],1
4591,13146,0,[2720],[-1.0],1
4411,1342,0,[446],[-1.0],1
72,2481,1,[4563],[1.0],0
4479,7761,0,[2221],[-1.0],1
5603,8786,1,[286],[1.0],1
1986,11945,1,[4622],[-1.0],0
1175,14836,0,[4890],[-1.0],0
4320,3978,1,[75],[-1.0],1
4147,4452,1,[50],[1.0],1
4694,15474,1,[451],[-1.0],1
461,2479,0,[4778],[1.0],0
1925,12387,1,[4537],[1.0],0
2952,14658,1,[4853],[1.0],0
169,7717,1,[5949],[1.0],0
5029,9152,1,[121],[-1.0],1
2421,7886,0,[5699],[-1.0],0
4174,12512,1,[208],[-1.0],1
4280,3604,1,[1140],[-1.0],1
1137,14837,1,[5592],[-1.0],0
1176,5526,1,[4386],[1.0],0
792,10420,1,[5110],[1.0],0
595,8808,0,[4639],[1.0],0
69,7475,1,[4178],[1.0],0
4523,8743,1,[1020],[1.0],1
456,15717,0,[4194],[-1.0],0
1071,16551,0,[5108],[-1.0],0
461,1715,0,[4778],[1.0],0
4686,5102,1,[482],[-1.0],1
6373,12601,1,[2707],[-1.0],1
4886,2479,1,[131],[-1.0],1
5037,2015,1,[170],[1.0],1
2304,7211,1,[4291],[-1.0],0
4454,12679,1,[93],[-1.0],1
4833,14865,1,[118],[-1.0],1
5667,5458,0,[736],[1.0],1
138,8800,0,[4367],[-1.0],0
6428,2725,1,[349],[-1.0],1
50,5935,1,[4147],[-1.0],0
4206,15817,1,[85],[1.0],1
1178,17043,1,[5520],[1.0],0
97,10320,1,[4190],[-1.0],0
359,2706,1,[6116],[1.0],0
5935,1425,1,[368],[-1.0],1
2773,12958,0,[4877],[-1.0],0
1020,5518,0,[4523],[-1.0],0
757,6427,1,[4728],[1.0],0
450,2498,1,[4826],[1.0],0
5577,11734,1,[831],[1.0],1
4793,15401,1,[443],[-1.0],1
4338,7447,1,[126],[-1.0],1
660,10094,1,[5580],[1.0],0
6318,6485,1,[2639],[-1.0],1
2488,11957,1,[6166],[1.0],0
5201,12520,1,[756],[1.0],1
222,3867,1,[4493],[-1.0],0
492,2491,1,[4150],[1.0],0
5133,11937,0,[2307],[-1.0],1
736,5488,1,[5667],[-1.0],0
839,5479,1,[5703],[-1.0],0
4609,10235,0,[1842],[1.0],1
462,3870,1,[4582],[1.0],0
4621,13116,1,[887],[-1.0],1
4861,12314,1,[2148],[-1.0],1
2821,12913,1,[5439],[1.0],0
4317,12427,0,[510],[-1.0],1
154,9102,1,[4166],[1.0],0
177,9165,1,[4219],[1.0],0
98,1284,1,[4221],[1.0],0
50,4697,1,[4147],[-1.0],0
7,7775,1,[4474],[1.0],0
4174,16553,1,[208],[-1.0],1
4234,12948,1,[496],[-1.0],1
4752,12152,1,[2189],[-1.0],1
4201,13122,0,[473],[-1.0],1
4459,16710,1,[291],[1.0],1
685,8828,0,[4645],[1.0],0
4510,3436,1,[139],[-1.0],1
5942,12142,1,[2443],[1.0],1
2292,6997,0,[4428],[-1.0],0
4251,1394,1,[468],[-1.0],1
4993,11442,0,[2075],[-1.0],1
6512,2469,0,[1216],[1.0],1
4330,1582,1,[438],[-1.0],1
6108,12994,0,[3877],[-1.0],1
1358,15856,1,[5066],[-1.0],0
2403,7397,0,[6332],[1.0],0
2805,12886,0,[4684],[-1.0],0
2774,12082,1,[5790],[1.0],0
484,6480,1,[4584],[1.0],0
4488,14523,1,[148],[1.0],1
303,8873,0,[4819],[1.0],0
4229,6246,1,[495],[-1.0],1
4292,9136,0,[1017],[1.0],1
64,3914,1,[4547],[1.0],0
4936,12153,0,[2769],[1.0],1
890,12945,1,[4297],[1.0],0
6048,2965,1,[1183],[-1.0],1
5891,1143,1,[847],[-1.0],1
37,15716,0,[4445],[1.0],0
5976,2047,1,[203],[1.0],1
742,5746,1,[4144],[1.0],0
5184,7916,1,[3130],[1.0],1
1680,2979,1,[6491],[1.0],0
16,7512,0,[4490],[1.0],0
3539,12193,1,[5522],[1.0],0
5284,1047,1,[308],[1.0],1
4631,12433,0,[503],[-1.0],1
4481,7474,1,[1042],[-1.0],1
4332,9137,1,[1018],[-1.0],1
1368,14375,1,[5083],[1.0],0
5316,6261,1,[231],[-1.0],1
4784,14798,0,[3602],[1.0],1
4720,9123,1,[2],[1.0],1
4707,7392,1,[520],[1.0],1
1130,10215,1,[4169],[1.0],0
1062,1112,1,[5064],[1.0],0
4808,13146,0,[2414],[-1.0],1
1084,1240,0,[4131],[-1.0],0
2695,12445,1,[4167],[1.0],0
4547,3856,1,[64],[-1.0],1
4857,11323,1,[119],[-1.0],1
2968,15661,1,[5060],[1.0],0
4320,5001,1,[75],[-1.0],1
4550,12435,1,[2298],[-1.0],1
3110,10238,1,[5871],[1.0],0
5256,14442,0,[652],[-1.0],1
4742,12921,0,[752],[-1.0],1
1073,2237,0,[5453],[1.0],0
4623,456,1,[60],[-1.0],1
5593,7571,1,[302],[-1.0],1
4515,13394,0,[454],[1.0],1
4193,16470,0,[464],[-1.0],1
5708,7431,1,[2993],[-1.0],1
2359,10436,1,[5180],[-1.0],0
492,665,1,[4150],[1.0],0
4712,5013,1,[743],[1.0],1
5419,8797,1,[40],[-1.0],1
4348,5744,0,[59],[-1.0],1
302,8814,0,[5593],[1.0],0
4446,9114,0,[1012],[-1.0],1
5231,16551,0,[1076],[-1.0],1
6531,10346,1,[1234],[-1.0],1
5805,12318,1,[1177],[1.0],1
2492,9228,0,[4152],[1.0],0
1,6790,1,[4659],[1.0],0
439,14920,1,[4200],[1.0],0
694,5653,1,[4210],[1.0],0
5174,8108,1,[2252],[1.0],1
2768,6717,1,[4923],[-1.0],0
513,7886,1,[4896],[1.0],0
3129,7525,0,[5608],[-1.0],0
60,1219,0,[4623],[1.0],0
125,309,1,[4575],[1.0],0
4970,1501,1,[934],[-1.0],1
841,14959,0,[5275],[-1.0],0
650,9736,0,[5659],[1.0],0
4969,6089,1,[2284],[1.0],1
4277,10728,1,[449],[-1.0],1
4931,7711,1,[747],[1.0],1
172,4339,0,[5186],[1.0],0
1760,2999,0,[6612],[1.0],0
4142,13170,1,[144],[-1.0],1
4340,5287,0,[116],[-1.0],1
488,14266,1,[4323],[1.0],0
4510,2713,0,[139],[-1.0],1
442,16281,1,[4329],[1.0],0
2279,5663,1,[4381],[-1.0],0
4951,6998,1,[789],[1.0],1
499,13976,1,[4263],[1.0],0
452,5265,1,[4305],[-1.0],0
5705,12713,1,[2409],[-1.0],1
4773,5697,1,[2276],[-1.0],1
95,6316,1,[4540],[1.0],0
4665,11931,0,[663],[-1.0],1
2279,14480,0,[4381],[-1.0],0
6445,5605,0,[2429],[1.0],1
450,2481,0,[4826],[1.0],0
2827,12406,1,[5217],[-1.0],0
